Li,B,O,Na,Mg,Al,Si,P,K,Ca,Ti,Cr,Mn,Fe,Ni,Zn,Rb,Sr,Y,Zr,Mo,Ru,Te,I,Cs,Ba,La,Hf,Ce,Pr,Nd,S_autres_TR,Température,ph,Ln(V0)
0.0,4.966866519406753,60.70369201640896,7.3714105396023974,0.0,3.1429473019880088,21.03818239192174,0.0,0.0,2.7769012306721366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,9.0,1.666
0.0,0.868925873938908,58.575629971258614,13.0606242898202,0.0,2.085422097453379,22.20439810173117,0.0,0.0,3.2049996657977413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,9.0,1.786
0.0,4.891724671307039,59.316189739623624,11.001546790409902,0.0,1.0311936065996392,21.171693735498845,0.0,0.0,2.5876514565609696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,9.0,2.369
0.0,2.4497403807748634,59.57595526561044,10.198375715617095,0.0,1.6375981893223273,22.20742910398083,0.0,0.0,3.930901344694448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,9.0,1.921
0.0,0.0,59.106011303305365,10.967631443740368,0.0,2.089398869669464,22.651138893646173,0.0,0.0,5.185819489638637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,9.0,1.857
0.0,0.0,58.482202373016925,13.344887348353552,0.0,3.279562724970004,21.997067057725634,0.0,0.0,2.8962804959338753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,9.0,1.086
0.0,0.0,60.13712047012732,7.247796278158668,0.0,7.247796278158668,20.27424094025465,0.0,0.0,5.093046033300685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,9.0,1.808
0.0,0.0,61.4604462474645,4.732927653820148,0.0,4.732927653820148,22.920892494929006,0.0,0.0,6.152805949966194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,9.0,1.792
0.0,0.0,64.82803374432186,0.0,0.0,5.515898767034392,26.89811810512654,0.0,0.0,2.757949383517196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,9.0,1.335
0.0,0.0,62.65664160401003,6.015037593984963,0.0,6.015037593984963,25.31328320802005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,9.0,0.182
0.0,10.303030303030303,59.09090909090909,10.909090909090908,0.0,0.0,18.484848484848484,0.0,0.0,1.2121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,6.9,3.611
0.0,10.303030303030303,59.09090909090909,10.909090909090908,0.0,0.0,18.181818181818183,0.0,0.0,1.2121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30303030303030304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,6.9,2.708
0.0,10.746268656716419,59.1044776119403,10.746268656716419,0.0,0.0,17.611940298507463,0.0,0.0,1.1940298507462686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5970149253731343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,6.9,1.629
0.0,10.746268656716419,59.1044776119403,10.746268656716419,0.0,0.0,17.01492537313433,0.0,0.0,1.1940298507462686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1940298507462686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,6.9,0.262
0.0,10.303030303030303,59.09090909090909,10.909090909090908,0.0,0.0,16.666666666666668,0.0,0.0,1.2121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,6.9,-1.661
0.0,10.843373493975903,58.734939759036145,11.44578313253012,0.0,0.0,15.36144578313253,0.0,0.0,1.2048192771084338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4096385542168677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,6.9,-2.397
6.661171657966237,10.880117226852276,58.4729981378026,5.4217419177580375,0.6868760875538054,0.757090087614861,15.944683579082334,0.0,0.0,0.0,0.0,0.0,0.0,0.48233965259333883,0.0,0.0,0.0,0.0,0.0,0.40296730469823244,0.29001434807827337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,-5.136
6.661171657966237,10.880117226852276,58.4729981378026,5.4217419177580375,0.6868760875538054,0.757090087614861,15.944683579082334,0.0,0.0,0.0,0.0,0.0,0.0,0.48233965259333883,0.0,0.0,0.0,0.0,0.0,0.40296730469823244,0.29001434807827337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,10.0,-3.501
6.661171657966237,10.880117226852276,58.4729981378026,5.4217419177580375,0.6868760875538054,0.757090087614861,15.944683579082334,0.0,0.0,0.0,0.0,0.0,0.0,0.48233965259333883,0.0,0.0,0.0,0.0,0.0,0.40296730469823244,0.29001434807827337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,-0.714
6.661171657966237,10.880117226852276,58.4729981378026,5.4217419177580375,0.6868760875538054,0.757090087614861,15.944683579082334,0.0,0.0,0.0,0.0,0.0,0.0,0.48233965259333883,0.0,0.0,0.0,0.0,0.0,0.40296730469823244,0.29001434807827337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7.9,-2.994
6.661171657966237,10.880117226852276,58.4729981378026,5.4217419177580375,0.6868760875538054,0.757090087614861,15.944683579082334,0.0,0.0,0.0,0.0,0.0,0.0,0.48233965259333883,0.0,0.0,0.0,0.0,0.0,0.40296730469823244,0.29001434807827337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,9.8,-2.234
6.661171657966237,10.880117226852276,58.4729981378026,5.4217419177580375,0.6868760875538054,0.757090087614861,15.944683579082334,0.0,0.0,0.0,0.0,0.0,0.0,0.48233965259333883,0.0,0.0,0.0,0.0,0.0,0.40296730469823244,0.29001434807827337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,11.5,0.76
6.661171657966237,10.880117226852276,58.4729981378026,5.4217419177580375,0.6868760875538054,0.757090087614861,15.944683579082334,0.0,0.0,0.0,0.0,0.0,0.0,0.48233965259333883,0.0,0.0,0.0,0.0,0.0,0.40296730469823244,0.29001434807827337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,7.6,-0.921
6.661171657966237,10.880117226852276,58.4729981378026,5.4217419177580375,0.6868760875538054,0.757090087614861,15.944683579082334,0.0,0.0,0.0,0.0,0.0,0.0,0.48233965259333883,0.0,0.0,0.0,0.0,0.0,0.40296730469823244,0.29001434807827337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,9.3,0.944
6.661171657966237,10.880117226852276,58.4729981378026,5.4217419177580375,0.6868760875538054,0.757090087614861,15.944683579082334,0.0,0.0,0.0,0.0,0.0,0.0,0.48233965259333883,0.0,0.0,0.0,0.0,0.0,0.40296730469823244,0.29001434807827337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,10.7,2.487
6.182342298138552,10.849765402189584,58.68625226164556,5.317550369529886,0.8678585666533781,0.9813241743077067,15.710386703057441,0.0,0.0,0.0,0.0,0.0,0.0,0.5519948480480851,0.0,0.0,0.0,0.0,0.0,0.4845288110644302,0.36799656536539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,8.0,-5.297
6.182342298138552,10.849765402189584,58.68625226164556,5.317550369529886,0.8678585666533781,0.9813241743077067,15.710386703057441,0.0,0.0,0.0,0.0,0.0,0.0,0.5519948480480851,0.0,0.0,0.0,0.0,0.0,0.4845288110644302,0.36799656536539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,10.0,-3.731
6.182342298138552,10.849765402189584,58.68625226164556,5.317550369529886,0.8678585666533781,0.9813241743077067,15.710386703057441,0.0,0.0,0.0,0.0,0.0,0.0,0.5519948480480851,0.0,0.0,0.0,0.0,0.0,0.4845288110644302,0.36799656536539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,12.0,-0.622
6.182342298138552,10.849765402189584,58.68625226164556,5.317550369529886,0.8678585666533781,0.9813241743077067,15.710386703057441,0.0,0.0,0.0,0.0,0.0,0.0,0.5519948480480851,0.0,0.0,0.0,0.0,0.0,0.4845288110644302,0.36799656536539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,7.9,-3.823
6.182342298138552,10.849765402189584,58.68625226164556,5.317550369529886,0.8678585666533781,0.9813241743077067,15.710386703057441,0.0,0.0,0.0,0.0,0.0,0.0,0.5519948480480851,0.0,0.0,0.0,0.0,0.0,0.4845288110644302,0.36799656536539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,9.8,-1.658
6.182342298138552,10.849765402189584,58.68625226164556,5.317550369529886,0.8678585666533781,0.9813241743077067,15.710386703057441,0.0,0.0,0.0,0.0,0.0,0.0,0.5519948480480851,0.0,0.0,0.0,0.0,0.0,0.4845288110644302,0.36799656536539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,11.5,0.967
6.182342298138552,10.849765402189584,58.68625226164556,5.317550369529886,0.8678585666533781,0.9813241743077067,15.710386703057441,0.0,0.0,0.0,0.0,0.0,0.0,0.5519948480480851,0.0,0.0,0.0,0.0,0.0,0.4845288110644302,0.36799656536539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,7.6,-0.99
6.182342298138552,10.849765402189584,58.68625226164556,5.317550369529886,0.8678585666533781,0.9813241743077067,15.710386703057441,0.0,0.0,0.0,0.0,0.0,0.0,0.5519948480480851,0.0,0.0,0.0,0.0,0.0,0.4845288110644302,0.36799656536539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,9.3,0.461
6.182342298138552,10.849765402189584,58.68625226164556,5.317550369529886,0.8678585666533781,0.9813241743077067,15.710386703057441,0.0,0.0,0.0,0.0,0.0,0.0,0.5519948480480851,0.0,0.0,0.0,0.0,0.0,0.4845288110644302,0.36799656536539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,10.7,1.589
0.0,9.494502868068835,60.626792543021025,7.516730401529637,0.0,2.282504780114723,17.89555449330784,0.0,0.0,1.7029158699808797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4809990439770555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,2.996
0.0,9.423334823424227,60.914915809864375,7.462375204887497,0.0,2.270898524810013,17.761883474891963,0.0,0.0,1.689763075547608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4768290865742809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,3.091
0.0,9.283976982855787,61.48187696505903,7.35599454232663,0.0,2.236459631013822,17.506080560004747,0.0,0.0,1.666963279349825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46864803939016436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,3.466
0.0,8.894610568201768,63.09321785944175,7.045467844812453,0.0,2.14172859734332,16.776874012522676,0.0,0.0,1.5975188717888702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4505822458891685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,4.263
0.0,8.894610568201768,63.09321785944175,7.045467844812453,0.0,2.14172859734332,16.776874012522676,0.0,0.0,1.5975188717888702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4505822458891685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,2.0,1.856
0.0,8.53965044056045,64.57027300303336,6.765852953921709,0.0,2.0569117434638162,16.10284558717319,0.0,0.0,1.531128123645818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4333381482016466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,10.0,4.22
2.9866953045760996,8.109897977447647,59.42575025356483,5.950718930851382,0.0,2.9473181791062593,16.06407732235547,0.0,0.0,1.6237098025177494,0.0,0.0,0.10739216037229284,1.2147246584332678,0.0,0.6992422886462621,0.0,0.0,0.0,0.27713143607183344,0.29264363701449797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3006980490424199,0.0,100.0,7.0,0.663
2.9528720396576693,8.01734639931963,58.7226185094662,7.988997601844971,0.0,2.9137966701655724,15.88107296367523,0.0,0.0,1.605154884038095,0.0,0.0,0.17085896856348215,0.08428020870844412,0.0,0.6914808032670073,0.0,0.0,0.0,0.27391067830244337,0.48920830236674145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20840197062451637,0.0,100.0,7.0,0.765
2.8362936244302746,8.75667773928442,58.589994235900235,7.673383526559426,0.0,2.798856687841315,15.25436318582388,0.0,0.0,1.5420452452119344,0.0,0.0,0.07219980627870907,1.1534141891932042,0.0,0.6640599466375093,0.0,0.0,0.0,0.2632470303001491,0.19520688364243566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20025789889650172,0.0,100.0,7.0,1.078
3.0133033180462916,9.303341994659512,59.45391735418437,6.003256977955526,0.0,1.6219031767509249,16.206458874666218,0.0,0.0,1.6383676792834643,0.0,0.0,0.12692634679630713,0.9489540550572962,0.0,0.7055787721672074,0.0,0.0,0.0,0.2795971884616766,0.3445571348173338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3538371271538562,0.0,100.0,7.0,0.582
2.7612166911700586,9.976338441463948,59.931089844771755,5.5013875234135154,0.0,1.4864389504730804,17.338480549116518,0.0,0.0,1.5011710517217012,0.0,0.0,0.07997426392108403,0.07937295366603829,0.0,0.6467091793016981,0.0,0.0,0.0,0.25615816864948715,0.2179749674540824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.223687414877017,0.0,100.0,7.0,0.457
2.699892358029999,8.808345454490013,59.26650993020045,7.304407222074838,0.0,1.4533190623866026,17.670664361359886,0.0,0.0,1.4676509960693909,0.0,0.0,0.05671786521273774,0.07745342883889993,0.0,0.6321297558387383,0.0,0.0,0.0,0.2506563720691958,0.1542969881593833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15795620526988255,0.0,100.0,7.0,0.476
2.693892539272137,8.789614517522342,60.04129631914952,5.367317515117403,0.0,2.6583752968549184,17.667119160348307,0.0,0.0,1.464634759340583,0.0,0.0,0.05417884436524969,0.07705435643057734,0.0,0.630882543275352,0.0,0.0,0.0,0.24982467123976246,0.15109877706308525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15471070002076856,0.0,100.0,7.0,0.599
2.6334047057979153,9.457649014940367,59.10208256079617,7.125085228292202,0.0,2.5987152956375072,16.43590234332946,0.0,0.0,1.4318353090347968,0.0,0.0,0.04395985597913849,0.07296737999258363,0.0,0.6166341702651944,0.0,0.0,0.0,0.24432110431942958,0.117226282611036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12021674900417467,0.0,100.0,7.0,0.867
2.718805271005246,8.870524746319292,60.02106711899603,5.4164830587766595,0.0,1.4632291245374593,17.829784922220682,0.0,0.0,1.4780183628011425,0.0,0.0,0.04527317835821347,1.022570188517515,0.0,0.6365408877164813,0.0,0.0,0.0,0.25232251404977635,0.12103029681095734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12435032989055965,0.0,100.0,7.0,0.888
2.9490504951057415,9.104644337997232,59.569835469640445,5.87538103262207,0.0,2.909669235284093,15.860423727209037,0.0,0.0,1.6032716738928747,0.0,0.0,0.17305034363935848,0.2817274741087149,0.0,0.6906867107181398,0.0,0.0,0.0,0.2737754889524205,0.4949164094893687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2135676013404774,0.0,100.0,7.0,1.118
2.9398604443047014,9.270053572940226,58.68806762525548,7.954311835629031,0.0,1.5823971169776643,16.11058035336373,0.0,0.0,1.5984206261866474,0.0,0.0,0.12365311823535817,0.09009444800522429,0.0,0.6884062352613951,0.0,0.0,0.0,0.272701986915142,0.33619136302620617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34526127389921524,0.0,100.0,7.0,0.482
2.9635112041784004,8.370640479457,59.62073073868151,5.903555009988688,0.0,2.9243988735648787,16.72683948299516,0.0,0.0,1.6111271571954655,0.0,0.0,0.12455772979998557,0.09928514694201748,0.0,0.6937925722675524,0.0,0.0,0.0,0.2749897706212242,0.33877295592942935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34779887837870366,0.0,100.0,7.0,0.27
2.938022862058312,8.170126668160918,58.683220557679135,7.949017731119417,0.0,1.5816861222338667,16.32329155485016,0.0,0.0,1.597436347886138,0.0,0.0,0.09541002077818231,1.172180255274811,0.0,0.6878608164674667,0.0,0.0,0.0,0.27260005936623516,0.26139316803673435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2677538360886132,0.0,100.0,7.0,0.884
3.006576164288736,8.360573779948469,59.653501519055496,5.989308925893167,0.0,1.6182748144444874,16.703457293389224,0.0,0.0,1.6344267969080493,0.0,0.0,0.16882667384532554,1.2052455485905473,0.0,0.7041495212090914,0.0,0.0,0.0,0.27881398300196136,0.48225204784063386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19459293158481716,0.0,100.0,7.0,0.963
2.6327886380119936,9.511681041674473,59.32048719529014,7.122694352035032,0.0,1.456682590974561,17.264310595510096,0.0,0.0,1.4311446773880507,0.0,0.0,0.06707958635390102,0.0755922242160712,0.0,0.616314981221121,0.0,0.0,0.0,0.24414245388704078,0.19510965980094053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06197200363659891,0.0,100.0,7.0,0.85
2.631729581031075,9.508032229932892,60.07151731870662,5.2432565296591465,0.0,2.5967116848658707,17.258435440804604,0.0,0.0,1.4306830846725993,0.0,0.0,0.067005397469957,0.07542316097120788,0.0,0.6161802882915643,0.0,0.0,0.0,0.24411514153627548,0.19495540268897035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06195473936920646,0.0,100.0,7.0,0.732
2.898649544481694,8.948993314014054,58.71015398602192,7.842112241225828,0.0,1.5599371176392598,15.66225353713279,0.0,0.0,1.5758471125253328,0.0,0.0,0.13978066935621342,1.1788548591776047,0.0,0.6788264484724511,0.0,0.0,0.0,0.26895467545504476,0.405326060192814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13031043430497943,0.0,100.0,7.0,1.421
2.8081431590470247,8.917032825019383,60.0934273942195,5.595000988247456,0.0,1.5120186094598085,17.883858118072762,0.0,0.0,1.5268423213172577,0.0,0.0,0.13531388259620208,0.0912228421996868,0.0,0.6575646541894089,0.0,0.0,0.0,0.26074529062077145,0.39263831663448523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1261915983762334,0.0,100.0,7.0,0.916
2.707673410259919,9.368042644521067,59.78177060211687,5.3946520779858,0.0,2.6716245039103046,16.3144666263898,0.0,0.0,1.4719970092759176,0.0,0.0,0.06875995100019025,1.078129328789391,0.0,0.6338599366473849,0.0,0.0,0.0,0.25134098593758863,0.19493112322384032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627517999419212,0.0,100.0,7.0,1.2
2.6502689612600814,8.530786397954131,59.25219951295287,7.170717478751042,0.0,2.6149953533805004,17.078192091928447,0.0,0.0,1.4407912141582835,0.0,0.0,0.06749469200035274,0.07597392466371364,0.0,0.6206798309580176,0.0,0.0,0.0,0.245897747237466,0.19095231957888736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06105047517619845,0.0,100.0,7.0,0.829
2.7301030864555376,8.48903150564878,59.11188102943231,7.386896460004977,0.0,1.4697407322787117,17.003979553212456,0.0,0.0,1.484404038888453,0.0,0.0,0.06956545461365596,1.1021350456438044,0.0,0.6393883696108085,0.0,0.0,0.0,0.2533682979311097,0.19676111427489945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062745312004474,0.0,100.0,7.0,1.209
2.8595475221930546,8.891916985618769,59.307055688034794,6.682296989492951,0.0,2.180897608026238,16.54108971404525,0.0,0.0,1.5546827512040027,0.0,0.0,0.1102138148007134,0.5624244367406103,0.0,0.6696324202285768,0.0,0.0,0.0,0.2651811180356559,0.3089326626989694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06612828888042804,0.0,100.0,7.0,0.967
2.928894155519083,9.106693619421192,59.37981204889516,6.339389253962118,0.0,1.883313161013136,16.346866742286462,0.0,0.0,1.592451538905118,0.0,0.0,0.11818233665173279,0.7490162033369875,0.0,0.6859645009410228,0.0,0.0,0.0,0.27185105857154623,0.32571432192488287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27185105857154623,0.0,100.0,7.0,0.82
2.7347464542713977,9.22260364048369,59.306230905669786,6.9289235687261,0.0,1.7581958091949532,16.89574242802323,0.0,0.0,1.4870816107690337,0.0,0.0,0.08868536590300587,0.3082069370165299,0.0,0.6403555507597268,0.0,0.0,0.0,0.25391665598845403,0.2491957619860127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12611531120807679,0.0,100.0,7.0,0.863
0.5322109141617999,9.536298447504942,56.79304543622745,12.05918287713732,3.6982901445029395,3.509265715254368,12.74235746406617,0.0,0.0,0.07100410032687474,0.0,0.1177004906319365,0.025267224891095067,0.47272099226631026,0.07995957244017426,0.0,0.0,0.015352237908513457,0.007036442374735334,0.05821056873644686,0.07580167467328519,0.0431781691176941,0.006076927505453244,0.0,0.03646156503271946,0.016951429357316944,0.024307710021812975,0.0,0.02686641633989855,0.012153855010906487,0.04029962450984782,0.0,100.0,7.0,2.277
0.5250098668812394,9.012669381461277,57.67184435721475,11.895328452414098,1.2161504783525214,4.807695249517365,13.54195030763253,0.4699389018237668,0.0,0.07006250554534024,0.0,0.1162609262324423,0.008872544370370598,0.4662675041532686,0.07862910010983598,0.0,0.0,0.005813046311622115,0.001835698835249089,0.018968887964240587,0.024475984469987853,0.014685590681992712,0.0024475984469987857,0.0,0.012237992234993927,0.00520114669987242,0.008566594564495749,0.0,0.008566594564495749,0.003671397670498178,0.012849891846743624,0.0,100.0,7.0,1.418
0.5519987054897614,9.894454672296563,58.273111129429644,9.982383669631215,1.2789394785932577,5.057138582816597,13.213774321679685,0.0,0.0,0.07357947346406662,0.0,0.12212360740923922,0.06655736603803539,0.4909369017851417,0.08273874401975959,0.0,0.0,0.03785831829686416,0.020150395222524473,0.14380054772437917,0.1905128275584132,0.10991124666831531,0.015570759944678,0.0,0.09220332359397561,0.040300790445048945,0.062283039778712,0.0,0.06655736603803539,0.031141519889356,0.10197321218671475,0.0,100.0,7.0,1.788
0.5467293660556675,9.854506009660826,57.296365122156196,12.387491530057027,1.3423950817622134,3.6049240540564123,13.116560955962113,0.0,0.0,0.07270337314570047,0.0,0.12097841291444558,0.07270337314570047,0.4856585326132791,0.08200940490835011,0.0,0.0,0.041295515946757864,0.021520198451127338,0.16081986139828944,0.21287547657061098,0.12272329386994238,0.018030436540133716,0.0,0.10294797637431186,0.04536690484291709,0.06921361123470683,0.0,0.07444825410119728,0.034897619109936225,0.11283563512212715,0.0,100.0,7.0,1.878
0.5088444057301055,10.429872903891654,57.882632306732546,11.531506668161578,1.1789666146322955,3.356073216097882,13.823893838382967,0.4553726207211792,0.0,0.06784592076401406,0.0,0.11269322431988778,0.008624481453052635,0.4524977935701616,0.0764704022170667,0.0,0.0,0.004887206156729828,0.001724896290610527,0.01839889376651229,0.023861065353445628,0.014374135755087726,0.0022998617208140363,0.0,0.012074274034273691,0.004887206156729828,0.008049516022849127,0.0,0.008049516022849127,0.003449792581221054,0.012649239464477198,0.0,100.0,7.0,1.394
0.5189920790303075,10.855532771040366,58.41661022086547,9.691976036051084,1.8266789146322984,3.4207701990913004,14.34744014425382,0.0,0.0,0.0689721296923472,0.0,0.11443806271824422,0.013299558640228382,0.4608451714869835,0.07794159947296633,0.0,0.0,0.007423009473615841,0.0037115047368079207,0.03000132995586403,0.03897079973648317,0.021959736359446865,0.0037115047368079207,0.0,0.019176107806840925,0.008969469780619143,0.012990266578827724,0.0,0.012990266578827724,0.005567257105211881,0.021031860175244887,0.0,100.0,7.0,1.345
0.5506346480532012,9.451431002642181,58.68945254090451,9.952736678865307,1.2751539218074133,3.6299957145455712,14.303551994277836,0.49267310615286425,0.0,0.07337684559723509,0.0,0.12147259313155725,0.059194766196088815,0.48897343326560866,0.08262602781537398,0.0,0.0,0.03360536205923793,0.018498364436277757,0.1301051632018202,0.17295970747919703,0.10050778010377581,0.014182079401146278,0.0,0.0832426399632499,0.037613341020431436,0.05549509330883327,0.0,0.06166121478759252,0.028980770950168485,0.09187521003351284,0.0,100.0,7.0,1.556
0.5342267294458529,9.170590365809488,58.03060485331401,9.657129059519496,3.712121212121211,3.5222745382107927,13.945430399613663,0.0,0.0,0.07123023059278037,0.0,0.11831462030665217,0.04587709766992635,0.4744657732705541,0.08028492092237112,0.0,0.0,0.02505130991186768,0.013883858505372446,0.10050706265845707,0.1331039478449837,0.07636122177954846,0.011167451406495228,0.0,0.06519377037305324,0.028673186043703967,0.04285886756006277,0.0,0.04768803573584449,0.021731256791017742,0.07123023059278037,0.0,100.0,7.0,1.692
