,0
Température,1.1240700340031984
O,1.0316772486625825
Na,0.4380636246535281
Li,0.35367959307611196
Al,0.2240479755747066
B,0.2210569582339773
Si,0.18055719382552288
Ph_Final,0.1304240388861545
Fe,0.07490604887972227
K,0.05471303779743038
